tweet	sarcasm	sentiment
ومن غير #الرئيس_ميشال_عون يستأهل ذلك في وجه الفساد والحراميي  #جهزوا_سواعدكم https://t.co/rf0Cb7QLuV	0	0
في تويتر كن مانديلا والواتس دونالد ترامب والسناب مريم حسين أهم شيء راحتك.	0	0
ابتسم فلتلك البسمة الصغيرة أثر كبير في إسعاد قلوب اﻵخرين	0	1
احمد الشيخ مظبطنى فى الفنتازى والله 😀	0	1
صورة وشهادة الزميلة داليا رضوان عن واقعة الإعتداء عليها من قبل الداخلية بسبب دبوس عليه 6 ابريل #الداخلية_بلطجية	1	0
#لبناني_يقيم_دوره_مكياج_بالرياضمانكبنى غير براطم نوال الزغبيونهود اليساومؤخرة هيفاء وهبيقلنالكم كله نفخ وهوابس😉😉 يازين نفخهم يلطش	1	0
يينكسر ملاذ الصواريخ علي اصابعنا كالفخار 🙌🏻 #قروب_فلسطيني #فلسطين	0	1
نزلنا نأييدك ومفيش حاجة اتغيرت وبقينا مسخة للعالم …	1	0
RT @azizmousaa: عجبا لمن خرج على فساد مبارك ويمتنع عن الخروج على القتل والاعتقال والفساد والتقشف والكساد والتردى#ثورو #سيسي_تاني_لا	0	0
لله الحمد تجوزنا 5000 محب و متابع لصفحة #الأقصى متى نصل لـ 10 آلاف محب ومتابع ؟؟ #تغريدات_الدكتور_عوض_القرني	0	1
فجاة حبيت السياسة و مجلس الشعب	0	1
مقطع مؤثر جدا عن عملية هروب المدنيين في أحياء #حلب_الشرقية من سيطرة الإرهابيين ولجوئهم الى #الجيش_السوري و… https://t.co/X6tMBSK1xb	0	0
"RT @raedsyrian002: #التغطية_مستمرة هيلاري كلينتون تسرق شعار حملة الأنتخابية للرئيس السوري بشار اﻷسد ""سوا"" يا حيف https://t.co/CLcDGwQtYx"	1	0
الفرق بين المرشحين هيلاري كلنتون وترامب ١-هيلا كلنتون 👈🏻عدوا مخفي ٢-ترامب👈🏻عدوا واضح	0	0
#مرتضى_منصور و #السيسي 3 #فلول و #عسكر 3 :) :	0	0
"RT @Musa_al3azmi: قال أنس بن مالك رضي الله عنه :"" ما سُئل رسول الله ﷺ على الإسلام شيئاً إلا أعطاه "".رواه البخاري#اللؤلؤ_المكنون"	0	1
العالم لا يملك ترف إهمال مصر أو التدخل بفجاجة في الشأن المصري #السادة_المحترمون	1	0
كانوا رجال #مرسى_رئيسى #كانوا_رجال #الشعب_يرد_تحية_الرئيس #أنا_حازم #سنحيا_كراما	0	1
RT @AboShla5Libraly: ايديكم شفناها ارتفعت لتأييد القرار الروسي لقتل أطفال حلب يا سفلة.. وشدة الودن لسا حتشوفها @Youssefalhosiny https://t.c…	1	0
RT @saadalbreik: جاستا#مارتن ويلز خبير انتاج الأفلام في تزوير مقاطع الإرهاب  ويكشف أسرار مهمته للصنداي تايمزUSAوخدمة داعش برعاية https://…	0	0
#افضل_طقم_لروجر_فيدرر نهائي الماسترز 2012 للاسف ماعندي صوره 😬	0	0
توكل كرمان تهدد روسيا بشن حرب عليها من وارسوا لتعلن تضامنها مع حلبمن يفهم القحيبه أن بلدها يضرب ليل نهار والمواطنين يموتون جوعا بسبب الحصار	1	0
RT @TheBaghdadPost: #نزار_السامرائي: مرتزقة #إيران القتلة في #سوريا و #العراق و #اليمن ليسوا أسرى حربhttps://t.co/f8ZNBcDWau#بغداد_بوست h…	1	0
فيدرر روديك ويمبلي ٢٠٠٩ #افضل_مباراة_تنس_شاهدتها	0	1
بعد توقف الإمدادات البترولية.. إعلاميو «السيسي»: السعودية سبب أزمة سوريافي حالة الحجب: https://t.co/yTP8ktsJbXhttps://t.co/t7HLf2dpFW	0	0
مِـجَ ـلَة 🎅🎄™ 󾠮󾠰 #Magazine13Arab الذهبيه#نوال_الزغبي @NawalElZoghbi بسحر جمالها الذهبي في اطلالتها اليوم… https://t.co/Xi4cQkfM8z	0	1
لا أبدا أنا مسرور من كلامك	0	1
هذا الجدار ليس في الضفة الغربية، بل لحصار الفلسطينيين في #مخيم_عين_الحلوة لماذا كل هذا العار؟#فلسطين #لبنان… https://t.co/VL2LYiLedw	0	0
صح وعارف انه لا بكاء على دم الارهابي اومن يمارس عملا عدائيا تجاه الوطن او اقترف عملا من اعمال العدو ومصريتنا ليس رقم قومي وحسب	0	0
#ماذا_لو_المدارس_مختلطهعزيزي المعلم لاتتهاون برصد ومحاسبة الطالب على أي شي مخالف للوائح السلوك والمواظبة..تطبيقها يجعل البيئة المدرسة👍👍👍	0	1
RT @HamdanHrb: ابك يولد هاري بوتر فلم للورعان شجرة تمشي وضفدع يتكلم ميخييييس https://t.co/0aYQBBGj9F	1	0
"# أنصار مرسي يحرقون محكمة ومتحف ""ملوي"" بالمنيا وأعمال سلب ونهب واسعة بالمدينة"	0	0
#الفيفا_هلالي الامم المتحده هلاليه، الاسيوي (الذي تفل ع الاتحاد) هلالي، الجامعة العربية هلالية، والشعب كله يردد عشان سلمان #الهلال	1	0
RT @BassamJaara: الطائرات الروسية تحرق الاخضر واليابس والجنود الروس يسرحون ويمرحون  في شوارع حلب المحتلة ومدن اخرى لأنهم يشعرون بالامان!!	0	0
أرفض الدستور الذي ينص على محاكمة المدنيين عسكرياً	0	0
أهل فلسطين وانجازاتهم العظيمة تتحدى جميع الدول .. #قروب_فلسطيني#فلسطيني_مبدع#فلسطين https://t.co/Jm8xgn0I4E	0	1
العب بولنج ببلاش فقط بمولد سيدك السيسي = جانب من فعالية المولد لطلاب ضد الانقلاب جامعة حلوان #انتخبوا_البرص #كوهين_مصر	1	0
عاجل#القدس قوات الاحتلال تقتحم حي عين اللوزة في بلدة سلوان جنوب المسجد #الأقصى#وتبقى_مآذن_القدس	0	0
تكرر #روسيا جرائمها بحق العرب والمسلمين ، وها هي ترفع يدها الملطخة بالدماء مع #الصين ضد قرار لإيقاف نزيف الدماء في #حلب #حلب_تحت_النار	0	0
المجلس العسكري يعيد إنتاج مصطلحات صفوت الشريف وأنس الفقي من جديد وكأن المطلوب تكميم الأفواه #	0	0
#المجد_للمبتسمين #المجد_للمبتسمين_صباحا	0	1
فيدرر vs نوفاك رولان 2011فيدرر vs مورى ويمبلدون 2012 #افضل_مباراة_تنس_شاهدتها	0	1
الحضيف الجبان يرتوت لتغريدة يتهم فيها الملك عبدالله بالإرهاب ثم يقوم بحذفها !! #رتويت #الارهاب	1	0
أخشى أن الضرر و الدمار الناتج من طريقة و أسلوب إدارة البلاد منذ الثورة حتى الآن لن يمكن إصلاحه !	0	0
@malak_alhusaini انا محتاج ايفون بس ي ملاك ليش حظي نحس كذا):	0	0
ﻣﻠﻜﺔ ﺟﻤﺎﻝ ﻓﺮﻧﺴﺎ ﻟﺴﻨﺔ ٢٠١٧ 💕.ﺷﻜﻠﻬﺎ ﻃﺒﻴﻌﻲ ﻭﻏﻴﺮ ﻣﺼﻄﻨﻊ ، ﻭﻏﻴﺮ ﻣٌﻜﺮﺭ ﺍﻟﻌﻴﻮﻥ ﺍﻟﻤﻠﻮﻧﺔ ﻭﺍﻟﺸﻌﺮ ﺍﻷﺷﻘﺮ ﻭﺑﺸﺮﺓ ﺑﻴﻀﺎﺀ، ﻓﻌﻼً... https://t.co/WRvVQZF5Nl	0	1
الفنانه ميريام فارس ورقص المثير https://t.co/gBbvOEHLv1	0	0
RT @whatsapp_5: ميسي : مبروك يا صديقي والى اللقاء في روسيا https://t.co/RDdeybNAIE	0	1
@shfinews @shfinews خلو ولد عمكم #كيري  يتوسطيا حثالة اليمن نحن من يقرر صنعاء خلاص مصيره وليس مخيره	1	0
_2441 20140 __ لا مرحبا بالخرفان #سأنتخب_السيسى_و_مش_هنزل_لمستواك	1	0
#كاسترو يجمعنا	0	1
RT @MohamadAlarefe: ما يقع في #سوريا عموماً وفي #حلب خاصة هو كارثة عظمىقتلٌ وسحقٌ وهدمٌ وقهرٌ.اللهم اجمع كلمة المسلمين، وكن معهم مؤيداً…	0	0
ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههلا بس اضحك ع الي يقول ديبالا خليفة ميسي	1	0
‎#‏ ‎# ‏ مؤتمر ناجح لحزب الوسط بالسويس وكلمة عصام سلطان التي قاطعها الحضور بالتصفيق عدة مرات	0	1
الأمير الوالد: مواقف #كاسترو تاريخية في مساندة القضايا العربية. #الدوحة #قطر #كوبا #فيدل_كاسترو… https://t.co/Q9djaBzSCN	0	1
@Alsamhouri نهاية العلم بأهل السنه تكون لهذا! الذي لا يعرف إلا الأخذ بأبشع المنتسبين للسلفيه !!مثل الحكم على أهل الإسلام بأفعال الخوارج!! 📓	0	0
هدف الإرهابيين أعداء مصر   الخونة #الاخوان_المسلمين وفي #حماس و #سيناء أن تحتل اسرائيل #مصر بيوسعوا لإسرائيل... https://t.co/TDOepBNu66	0	0
RT @mujtahedalsiasi: يا سيسي دي مصرتحالف مع محيطك العربي العراقي السوري الجزائري اليمني اللبناني والدولي الروسي الصيني الإيراني واعطي آل سع…	0	0
دراما رمضان المصرية.. الكباريه الكبير 	1	0
#ستبقى_حلب من غزه ومن قلب مهرجان انطلاقة حماس لبيك يا حلب https://t.co/VFrqobJkqI	0	1
مجلس عسكري و حكومة غير قادرين علي حماية مرشح رئاسي بارز، ناهيك عن توفير الأمن في البلاد، هما المشكلة و ليس الحل	1	0
في ناس واقفة بشوم عند الشوارع المؤدية للتحرير بتوقف الناس بشكل عشوائي وقفوا العربية ال قدامي واتجمهروا عليها بدون داع …	0	0
يعني اخوان لوط ناس طاهرة؟	0	0
الاستاذه ميريام فارس ليها اغاني حلوه فشخ مش واخده حقها	0	1
ميتين ام الناموس على اللى متعاطف معاه #ارحل	0	0
📍 عاجل وهام جداً طريقة نصب وحتيال وتوريط جديده #الرياض #جده #الدمام #القصيم #كريم #اوبر #ايزي_تكسي #السعودية https://t.co/afb8ONKIGg	0	0
التقى الطفل بابا نويل وتلقى هدية... كانت أمنيته الأخيرة قبل المأساة!  https://t.co/ikGuG9X5tU #Christmas https://t.co/ciMMlRk15a	0	0
راحت عليك يا #أردوغان .. روح العب غيرها#العراق_تركيا#العباديالعراق#جون_كيربي #داعش #التحالف_الدولي https://t.co/P5KWSRqqoU	1	0
حقيقة الخميني#كلمه_للناس_البارده#مصر #السعوديه #الامارات #سوريا #العراق #اليمنhttps://t.co/hKuvNnDjNI	0	0
لم تفضح الحملات الصليبية على #حلب القانون الدولى والدول الخمس و #الأمم_المتحدة فقط بل فضحت حكام العرب المنافقين الخونة#حلب_تباد_بسكوت_العرب	1	0
__ حاضر حنسكت و مش حنقربله بنقد او سخرية عشان هو الاغلبيةحاكون امعة و امشي مع الرايجة حاضر	1	0
